Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
132.20,54.20,32.00,29.60,27.20,43.60,2.40,0.00,74.60
132.30,54.20,32.10,29.60,27.30,43.60,2.40,0.00,74.60
132.40,54.20,32.10,29.60,27.30,43.90,2.00,0.00,75.30
132.50,54.20,32.00,29.60,27.20,43.40,1.90,0.00,75.30
132.60,54.20,32.00,29.60,27.20,43.40,2.70,0.00,75.30
132.70,54.20,32.00,29.60,27.20,43.30,2.40,0.00,75.30
132.80,54.20,32.10,29.60,27.20,43.30,2.20,0.00,75.30
132.90,54.50,32.00,29.60,27.10,43.40,2.50,0.00,75.30
133.00,54.50,32.00,29.60,27.10,43.60,2.40,0.00,75.30
133.10,54.40,32.10,29.60,27.10,43.30,2.50,0.00,75.30
133.20,54.40,32.10,29.50,27.10,43.30,2.50,0.00,75.30
133.30,54.40,32.10,29.50,27.10,43.30,2.50,0.00,75.30
133.40,54.40,32.10,29.50,27.10,43.30,2.50,0.00,75.30
133.50,54.40,32.10,29.50,27.10,43.30,2.50,0.00,75.30
133.60,54.40,32.10,29.50,27.10,43.60,2.50,0.00,75.30
133.70,54.60,32.10,29.60,27.20,44.40,1.70,0.00,76.00
133.80,54.50,32.00,29.60,27.20,43.70,2.20,0.00,76.00
133.90,54.50,32.00,29.60,27.20,42.20,2.20,0.00,76.00
134.00,54.40,32.10,29.50,27.20,43.60,2.40,0.00,76.00
134.10,54.50,32.00,29.50,27.10,43.90,1.90,0.00,76.00
134.20,54.50,32.00,29.50,27.10,43.90,1.90,0.00,76.00
134.30,54.70,32.00,29.60,27.20,43.00,2.70,0.00,76.00
134.40,54.60,32.20,29.60,27.30,43.00,2.70,0.00,76.00
134.50,54.60,32.20,29.60,27.30,43.90,2.20,0.00,76.00
134.60,54.50,32.00,29.40,27.10,43.70,2.00,0.00,76.00
134.70,54.50,32.00,29.40,27.10,43.70,1.70,0.00,76.60
134.80,54.60,32.00,29.60,27.10,43.70,1.90,0.00,76.60
134.90,54.80,32.10,29.60,27.10,43.70,2.40,0.00,76.60
135.00,54.80,32.10,29.60,27.10,43.70,1.10,0.00,76.60
135.10,54.70,32.00,29.60,27.10,43.60,2.50,0.00,76.60
135.20,54.80,32.20,29.60,27.30,43.30,2.80,0.00,76.60
135.30,54.80,32.20,29.60,27.30,43.30,2.20,0.00,76.60
135.40,54.80,32.10,29.60,27.20,43.30,2.20,0.00,76.60
135.50,54.80,32.10,29.60,27.20,43.40,2.50,0.00,76.60
135.60,54.80,32.10,29.50,27.10,43.60,2.20,0.00,76.60
135.70,55.10,32.10,29.60,27.20,43.60,2.20,0.00,77.20
135.80,55.10,32.10,29.60,27.20,43.30,1.70,0.00,77.20
135.90,55.30,32.10,29.60,27.10,43.40,2.40,0.00,77.20
136.00,55.20,32.10,29.50,27.20,44.40,3.00,0.00,77.20
136.10,55.20,32.10,29.50,27.20,43.40,2.70,0.00,77.20
136.20,55.20,32.00,29.60,27.10,43.60,2.00,0.00,77.20
136.30,55.30,32.20,29.70,27.30,43.60,2.00,0.00,77.20
136.40,55.30,32.20,29.70,27.30,43.30,2.70,0.00,77.20
136.50,55.30,32.10,29.60,27.20,43.40,2.00,0.00,77.20
136.60,55.30,32.10,29.60,27.20,43.60,1.90,0.00,77.20
136.70,55.30,32.10,29.60,27.20,43.70,2.00,0.00,77.80
136.80,55.40,32.00,29.60,27.30,43.30,2.20,0.00,77.80
136.90,55.40,32.00,29.60,27.30,43.60,2.50,0.00,77.80
137.00,55.30,32.20,29.60,27.20,43.40,2.00,0.00,77.80
137.10,55.20,32.00,29.50,27.20,43.70,2.20,0.00,77.80
137.20,55.20,32.00,29.50,27.20,44.00,2.00,0.00,77.80
137.30,55.10,32.00,29.50,27.10,44.00,2.00,0.00,77.80
137.40,55.10,32.00,29.50,27.10,42.00,2.20,0.00,77.80
137.50,55.30,32.10,29.70,27.20,43.90,1.30,0.00,77.80
137.60,55.20,32.00,29.60,27.30,43.70,2.50,0.00,77.80
137.70,55.20,32.00,29.60,27.30,43.70,2.20,0.00,78.40
137.80,55.30,32.10,29.50,27.20,43.60,2.20,0.00,78.40
137.90,55.30,32.00,29.50,27.10,43.70,1.70,0.00,78.40
138.00,55.30,32.00,29.50,27.10,43.60,2.50,0.00,78.40
138.10,55.50,32.00,29.60,27.20,44.70,2.00,0.00,78.40
138.20,55.40,32.00,29.60,27.30,44.70,2.00,0.00,78.40
138.30,55.40,32.00,29.60,27.30,43.60,2.40,0.00,78.40
138.40,55.60,32.10,29.60,27.30,43.40,2.40,0.00,78.40
138.50,55.30,32.00,29.50,27.20,43.10,2.40,0.00,78.40
138.60,55.30,32.00,29.50,27.20,44.20,1.90,0.00,78.40
138.70,55.40,32.10,29.60,27.20,43.60,2.20,0.00,79.00
138.80,55.50,32.00,29.60,27.10,43.70,2.40,0.00,79.00
138.90,55.50,32.00,29.60,27.10,43.60,2.00,0.00,79.00
139.00,55.60,32.10,29.70,27.20,43.60,2.40,0.00,79.00
139.10,55.40,32.10,29.60,27.20,43.60,2.50,0.00,79.00
139.20,55.40,32.10,29.60,27.20,43.60,2.50,0.00,79.00
139.30,55.60,32.10,29.60,27.20,43.10,2.50,0.00,79.00
139.40,55.70,32.10,29.60,27.20,41.30,2.20,0.00,79.00
139.50,55.70,32.10,29.60,27.20,43.60,2.40,0.00,79.00
139.60,55.80,32.10,29.70,27.20,44.50,2.00,0.00,79.00
139.70,55.50,31.90,29.40,27.10,43.70,1.90,0.00,79.50
139.80,55.50,31.90,29.40,27.10,43.60,2.40,0.00,79.50
139.90,55.50,32.20,29.70,27.30,43.30,2.40,0.00,79.50
140.00,55.70,32.00,29.70,27.30,43.60,2.20,0.00,79.50
140.10,55.70,32.00,29.70,27.30,43.60,2.20,0.00,79.50
140.20,55.60,32.00,29.60,27.10,43.30,2.70,0.00,79.50
140.30,55.80,32.10,29.70,27.20,43.90,2.20,0.00,79.50
140.40,55.80,32.10,29.70,27.20,43.40,2.40,0.00,79.50
140.50,55.90,32.10,29.70,27.10,43.90,2.20,0.00,79.50
140.60,56.00,32.10,29.70,27.20,43.40,2.50,0.00,79.50
140.70,56.00,32.10,29.70,27.20,43.90,2.00,0.00,80.00
140.80,56.00,32.10,29.70,27.30,43.30,2.40,0.00,80.00
140.90,56.10,32.10,29.70,27.30,43.60,2.70,0.00,80.00
141.00,56.10,32.10,29.70,27.30,43.60,2.70,0.00,80.00
141.10,56.10,32.10,29.60,27.20,44.00,2.40,0.00,80.00
141.20,56.00,32.00,29.50,27.10,43.60,2.70,0.00,80.00
141.30,56.00,32.00,29.50,27.10,43.70,1.40,0.00,80.00
141.40,56.00,32.00,29.60,27.10,43.40,2.00,0.00,80.00
141.50,56.30,32.10,29.60,27.20,43.70,1.90,0.00,80.00
141.60,56.30,32.10,29.60,27.20,43.60,2.50,0.00,80.00
141.70,56.10,32.20,29.70,27.20,43.90,2.20,0.00,80.50
141.80,56.20,32.10,29.60,27.30,44.00,2.20,0.00,80.50
141.90,56.20,32.10,29.60,27.30,43.40,2.40,0.00,80.50
142.00,56.00,32.20,29.70,27.40,43.40,2.40,0.00,80.50
142.10,56.00,32.20,29.70,27.40,43.70,2.40,0.00,80.50
142.20,56.10,32.20,29.60,27.30,42.20,2.40,0.00,80.50
142.30,56.00,32.10,29.60,27.10,44.00,1.60,0.00,80.50
142.40,56.20,32.00,29.60,27.20,43.30,2.20,0.00,80.50
142.50,56.20,32.00,29.60,27.20,43.60,1.90,0.00,80.50
142.60,56.20,32.20,29.70,27.20,43.70,2.00,0.00,80.50
142.70,56.20,32.20,29.70,27.20,44.00,2.20,0.00,81.00
142.80,56.30,32.10,29.60,27.20,43.90,2.40,0.00,81.00
142.90,56.20,31.90,29.40,27.10,43.90,2.40,0.00,81.00
143.00,56.20,31.90,29.40,27.10,43.60,2.20,0.00,81.00
143.10,56.20,32.10,29.70,27.30,43.30,2.40,0.00,81.00
143.20,56.20,32.00,29.60,27.20,43.70,2.40,0.00,81.00
143.30,56.20,32.00,29.60,27.20,43.70,2.00,0.00,81.00
143.40,56.20,31.90,29.40,27.00,43.70,3.60,0.00,81.00
143.50,56.40,32.20,29.60,27.30,43.30,2.50,0.00,81.00
143.60,56.40,32.20,29.60,27.30,43.70,2.40,0.00,81.00
143.70,56.30,32.00,29.70,27.10,43.70,1.70,0.00,81.00
143.80,56.30,32.10,29.60,27.30,43.70,1.70,0.00,81.50
143.90,56.30,32.10,29.60,27.30,44.00,2.20,0.00,81.50
144.00,56.50,32.00,29.70,27.20,43.70,2.00,0.00,81.50
144.10,56.50,32.00,29.70,27.20,43.40,1.70,0.00,81.50
144.20,56.50,32.20,29.80,27.30,43.60,2.70,0.00,81.50
144.30,56.30,32.10,29.60,27.20,43.30,2.50,0.00,81.50
144.40,56.30,32.10,29.60,27.20,43.70,2.20,0.00,81.50
144.50,56.40,32.00,29.50,27.20,43.70,2.00,0.00,81.50
144.60,56.70,32.00,29.60,27.20,43.40,2.40,0.00,81.50
144.70,56.70,32.00,29.60,27.20,43.60,2.20,0.00,81.50
144.80,56.50,32.10,29.70,27.20,43.60,2.20,0.00,82.00
144.90,56.50,32.10,29.70,27.20,43.60,2.20,0.00,82.00
145.00,56.60,32.20,29.80,27.30,43.40,2.70,0.00,82.00
145.10,56.70,32.10,29.60,27.10,43.60,1.90,0.00,82.00
145.20,56.70,32.10,29.60,27.10,43.70,2.50,0.00,82.00
145.30,56.80,32.00,29.50,27.10,43.40,2.50,0.00,82.00
145.40,56.80,32.10,29.50,27.20,43.70,2.00,0.00,82.00
145.50,56.80,32.10,29.50,27.20,43.60,2.40,0.00,82.00
145.60,56.80,32.10,29.70,27.20,43.60,2.00,0.00,82.00
145.70,56.80,32.10,29.70,27.20,43.60,2.00,0.00,82.00
145.80,56.80,32.10,29.70,27.20,44.20,2.20,0.00,82.50
145.90,56.90,32.00,29.70,27.20,44.00,2.50,0.00,82.50
146.00,57.00,32.10,29.60,27.20,43.70,2.20,0.00,82.50
146.10,57.00,32.10,29.60,27.20,43.60,2.00,0.00,82.50
146.20,57.00,32.00,29.60,27.00,43.60,2.20,0.00,82.50
146.30,57.00,32.20,29.70,27.20,43.70,2.20,0.00,82.50
146.40,57.00,32.20,29.70,27.20,43.90,2.40,0.00,82.50
146.50,57.00,32.00,29.70,27.20,43.60,2.40,0.00,82.50
146.60,56.80,32.00,29.50,27.10,43.60,2.70,0.00,82.50
146.70,56.80,32.00,29.50,27.10,43.60,2.70,0.00,82.50
146.80,57.00,32.10,29.60,27.20,44.20,2.00,0.00,82.90
146.90,57.00,32.20,29.70,27.20,43.70,2.50,0.00,82.90
147.00,57.00,32.20,29.70,27.20,43.90,2.00,0.00,82.90
147.10,57.00,32.10,29.70,27.20,44.20,1.90,0.00,82.90
147.20,57.20,32.10,29.60,27.10,43.90,2.00,0.00,82.90
147.30,57.20,32.10,29.60,27.10,43.60,2.20,0.00,82.90
147.40,57.00,32.10,29.60,27.30,43.90,2.70,0.00,82.90
147.50,57.10,32.10,29.60,27.20,44.20,2.00,0.00,82.90
147.60,57.10,32.10,29.60,27.20,44.20,2.00,0.00,82.90
147.70,57.00,32.00,29.70,27.20,43.40,2.40,0.00,82.90
147.80,57.00,32.10,29.70,27.20,44.20,1.90,0.00,83.30
147.90,57.00,32.10,29.70,27.20,43.40,2.20,0.00,83.30
148.00,57.00,32.10,29.70,27.30,43.40,2.40,0.00,83.30
148.10,57.10,32.00,29.60,27.30,43.60,2.50,0.00,83.30
148.20,57.10,32.00,29.60,27.30,43.40,1.90,0.00,83.30
148.30,57.20,32.00,29.60,27.10,43.90,2.20,0.00,83.30
148.40,57.30,32.10,29.70,27.20,43.60,2.20,0.00,83.30
148.50,57.30,32.10,29.70,27.20,44.20,2.00,0.00,83.30
148.60,57.30,31.90,29.60,27.10,44.20,2.00,0.00,83.30
148.70,57.30,31.90,29.60,27.10,43.90,3.00,0.00,83.30
148.80,57.40,32.00,29.60,27.20,43.60,2.20,0.00,83.70
148.90,57.40,32.10,29.70,27.20,43.90,2.50,0.00,83.70
149.00,57.40,32.10,29.70,27.20,43.60,2.20,0.00,83.70
149.10,57.40,32.00,29.60,27.10,43.70,2.00,0.00,83.70
149.20,57.40,32.00,29.60,27.10,43.10,2.00,0.00,83.70
149.30,57.30,32.20,29.60,27.20,43.70,2.70,0.00,83.70
149.40,57.30,32.00,29.60,27.20,43.90,2.40,0.00,83.70
149.50,57.30,32.00,29.60,27.20,43.90,2.40,0.00,83.70
149.60,57.40,32.00,29.70,27.10,43.70,2.50,0.00,83.70
149.70,57.50,32.10,29.70,27.30,43.90,2.80,0.00,83.70
149.80,57.50,32.10,29.70,27.30,44.40,2.50,0.00,84.10
149.90,57.50,32.10,29.70,27.20,43.70,2.80,0.00,84.10
150.00,57.60,32.10,29.70,27.20,43.60,2.20,0.00,84.10
150.10,57.60,32.10,29.70,27.20,43.70,2.00,0.00,84.10
150.20,57.50,32.10,29.70,27.20,43.60,2.50,0.00,84.10
150.30,57.50,32.10,29.70,27.20,43.90,1.70,0.00,84.10
150.40,57.60,32.10,29.80,27.10,43.90,1.70,0.00,84.10
150.50,57.90,32.10,29.70,27.30,43.30,1.90,0.00,84.10
150.60,57.90,32.10,29.70,27.30,44.80,1.70,0.00,84.10
150.70,57.70,32.00,29.60,27.30,44.00,2.00,0.00,84.10
150.80,57.70,32.00,29.60,27.30,43.60,2.80,0.00,84.50
150.90,57.60,32.10,29.70,27.20,43.70,2.70,0.00,84.50
151.00,57.50,32.10,29.80,27.20,44.70,1.90,0.00,84.50
151.10,57.50,32.10,29.80,27.20,43.60,2.00,0.00,84.50
151.20,57.50,32.10,29.70,27.30,44.20,1.90,0.00,84.50
151.30,57.50,32.10,29.70,27.30,44.20,2.20,0.00,84.50
151.40,57.50,32.10,29.70,27.30,44.20,2.20,0.00,84.50
151.50,57.60,32.10,29.70,27.10,41.70,1.90,0.00,84.50
151.60,57.60,32.10,29.70,27.20,43.90,2.00,0.00,84.50
151.70,57.60,32.10,29.70,27.20,43.70,1.90,0.00,84.50
151.80,57.60,31.90,29.70,27.20,43.90,2.50,0.00,84.90
151.90,57.70,32.10,29.80,27.20,43.70,1.90,0.00,84.90
152.00,57.70,32.10,29.80,27.20,44.20,2.20,0.00,84.90
152.10,57.60,32.10,29.60,27.30,43.70,2.50,0.00,84.90
152.20,57.60,32.10,29.60,27.30,43.70,1.70,0.00,84.90
152.30,57.60,32.10,29.70,27.30,43.70,1.70,0.00,84.90
152.40,57.60,32.20,29.90,27.50,43.70,2.20,0.00,84.90
152.50,57.60,32.20,29.90,27.50,44.00,1.90,0.00,84.90
152.60,57.40,32.10,29.60,27.20,43.70,2.40,0.00,84.90
152.70,57.70,32.30,29.80,27.30,43.70,2.00,0.00,84.90
152.80,57.70,32.30,29.80,27.30,43.70,2.20,0.00,85.30
152.90,57.80,32.10,29.70,27.20,42.00,2.20,0.00,85.30
153.00,57.80,32.10,29.60,27.20,43.70,2.40,0.00,85.30
153.10,57.80,32.10,29.60,27.20,44.00,2.70,0.00,85.30
153.20,57.70,32.10,29.80,27.30,43.70,2.50,0.00,85.30
153.30,57.70,32.10,29.80,27.30,45.00,1.90,0.00,85.30
153.40,57.60,32.10,29.70,27.20,44.00,2.00,0.00,85.30
153.50,57.80,32.10,29.80,27.30,44.00,2.00,0.00,85.30
153.60,57.80,32.10,29.80,27.30,44.00,2.20,0.00,85.30
153.70,57.90,32.20,29.70,27.40,44.00,1.90,0.00,85.30
153.80,57.90,32.20,29.70,27.40,43.70,2.20,0.00,85.70
153.90,57.90,32.10,29.80,27.20,43.30,2.50,0.00,85.70
154.00,57.80,32.10,29.70,27.20,43.90,2.20,0.00,85.70
154.10,57.80,32.10,29.70,27.20,43.70,2.70,0.00,85.70
154.20,57.80,32.20,29.70,27.30,43.70,2.70,0.00,85.70
154.30,58.10,32.10,29.70,27.20,43.60,3.00,0.00,85.70
154.40,58.10,32.10,29.70,27.20,43.90,2.40,0.00,85.70
154.50,58.00,32.00,29.80,27.10,44.00,1.70,0.00,85.70
154.60,58.00,32.10,29.70,27.20,43.60,2.20,0.00,85.70
154.70,58.00,32.10,29.70,27.20,43.70,2.70,0.00,85.70
154.80,58.10,32.10,29.70,27.30,43.70,2.20,0.00,86.00
154.90,58.10,32.10,29.70,27.30,43.90,2.40,0.00,86.00
155.00,58.20,32.00,29.70,27.20,43.40,2.40,0.00,86.00
155.10,58.10,32.10,29.70,27.30,43.70,2.00,0.00,86.00
155.20,58.10,32.10,29.70,27.30,43.70,2.00,0.00,86.00
155.30,58.20,32.00,29.70,27.20,44.20,1.90,0.00,86.00
155.40,58.20,32.00,29.70,27.20,43.90,2.40,0.00,86.00
155.50,58.30,32.10,29.80,27.20,43.40,2.40,0.00,86.00
155.60,58.00,32.20,29.70,27.20,43.70,2.50,0.00,86.00
155.70,58.00,32.20,29.70,27.20,43.70,2.20,0.00,86.00
155.80,58.10,32.00,29.70,27.20,43.70,1.90,0.00,86.30
155.90,58.10,32.10,29.70,27.30,43.90,2.00,0.00,86.30
156.00,58.10,32.10,29.70,27.30,44.00,2.70,0.00,86.30
156.10,58.30,32.00,29.70,27.20,44.00,2.70,0.00,86.30
156.20,58.30,32.10,29.80,27.30,43.60,2.50,0.00,86.30
156.30,58.30,32.10,29.80,27.30,43.60,2.20,0.00,86.30
156.40,58.10,32.00,29.60,27.30,43.90,1.90,0.00,86.30
156.50,57.80,32.10,29.70,27.10,43.60,2.20,0.00,86.30
156.60,57.80,32.10,29.70,27.10,43.90,2.20,0.00,86.30
156.70,58.30,32.10,29.70,27.10,44.20,1.60,0.00,86.30
156.80,58.10,32.10,29.70,27.20,44.00,1.70,0.00,86.70
156.90,58.10,32.10,29.70,27.20,44.20,2.70,0.00,86.70
157.00,58.10,32.20,29.80,27.30,43.90,2.20,0.00,86.70
157.10,58.10,32.20,29.80,27.30,43.70,2.40,0.00,86.70
157.20,58.00,32.10,29.80,27.30,43.70,2.20,0.00,86.70
157.30,58.10,32.00,29.70,27.20,43.90,2.40,0.00,86.70
157.40,58.10,32.00,29.70,27.20,44.00,2.00,0.00,86.70
157.50,58.10,32.00,29.70,27.10,44.20,2.00,0.00,86.70
157.60,58.40,32.20,29.70,27.30,43.90,2.00,0.00,86.70
157.70,58.40,32.20,29.70,27.30,43.60,2.40,0.00,86.70
157.80,58.30,32.10,29.70,27.30,43.90,2.70,0.00,86.70
157.90,58.30,32.10,29.70,27.30,43.90,1.70,0.00,87.00
158.00,57.90,32.10,29.70,27.20,43.90,1.70,0.00,87.00
158.10,58.10,32.10,29.80,27.30,43.70,2.40,0.00,87.00
158.20,58.10,32.10,29.80,27.30,44.00,2.20,0.00,87.00
158.30,58.10,32.10,29.70,27.30,43.70,2.20,0.00,87.00
158.40,58.50,32.20,29.80,27.40,44.80,1.70,0.00,87.00
158.50,58.50,32.20,29.80,27.40,43.60,2.20,0.00,87.00
158.60,58.50,32.10,29.70,27.20,43.90,1.70,0.00,87.00
158.70,58.50,32.10,29.70,27.20,43.70,2.50,0.00,87.00
158.80,58.40,32.30,29.90,27.30,43.70,2.40,0.00,87.30
158.90,58.20,32.20,29.70,27.30,43.90,1.90,0.00,87.30
159.00,58.20,32.20,29.70,27.30,43.60,2.00,0.00,87.30
159.10,58.10,32.10,29.80,27.10,43.90,1.90,0.00,87.30
159.20,58.30,32.10,29.80,27.30,44.00,2.40,0.00,87.30
159.30,58.30,32.10,29.80,27.30,43.90,2.50,0.00,87.30
159.40,58.40,32.10,29.80,27.30,43.70,2.50,0.00,87.30
159.50,58.20,32.00,29.70,27.20,43.90,1.90,0.00,87.30
159.60,58.20,32.00,29.70,27.20,43.90,2.80,0.00,87.30
159.70,58.50,32.20,29.80,27.30,44.00,2.20,0.00,87.30
159.80,58.50,32.20,29.80,27.30,44.00,2.50,0.00,87.60
159.90,58.40,31.90,29.70,27.00,44.00,2.50,0.00,87.60
160.00,58.50,32.10,29.80,27.40,43.90,2.50,0.00,87.60
160.10,58.50,32.10,29.80,27.40,43.60,2.00,0.00,87.60
160.20,58.30,32.20,29.70,27.30,44.00,2.80,0.00,87.60
160.30,58.40,32.10,29.80,27.20,43.60,2.50,0.00,87.60
160.40,58.40,32.10,29.80,27.20,44.00,2.50,0.00,87.60
160.50,58.50,32.20,29.80,27.40,43.60,2.00,0.00,87.60
160.60,58.60,32.10,29.70,27.30,44.40,2.70,0.00,87.60
160.70,58.60,32.10,29.70,27.30,43.70,2.40,0.00,87.60
160.80,58.60,32.20,29.70,27.20,43.70,2.40,0.00,87.90
160.90,58.50,32.10,29.70,27.20,43.90,2.50,0.00,87.90
161.00,58.50,32.10,29.70,27.20,43.70,2.40,0.00,87.90
161.10,58.60,32.10,29.80,27.40,43.90,2.00,0.00,87.90
161.20,58.60,32.10,29.80,27.40,43.60,2.00,0.00,87.90
161.30,58.50,32.10,29.70,27.20,43.90,2.50,0.00,87.90
161.40,58.60,32.10,29.80,27.30,43.40,2.70,0.00,87.90
161.50,58.60,32.10,29.80,27.30,44.00,2.40,0.00,87.90
161.60,58.50,32.20,29.90,27.40,43.90,2.40,0.00,87.90
161.70,58.50,32.00,29.70,27.20,43.90,2.40,0.00,87.90
161.80,58.50,32.00,29.70,27.20,44.20,2.20,0.00,87.90
161.90,58.50,32.20,29.80,27.30,43.70,2.40,0.00,88.20
162.00,58.50,32.20,29.80,27.30,43.90,2.00,0.00,88.20
162.10,58.80,32.20,29.80,27.40,43.90,2.40,0.00,88.20
162.20,58.80,32.10,29.90,27.30,44.20,2.40,0.00,88.20
162.30,58.80,32.10,29.90,27.30,44.40,2.40,0.00,88.20
162.40,58.70,32.10,29.70,27.20,44.00,1.90,0.00,88.20
162.50,58.70,32.10,29.80,27.20,43.90,2.40,0.00,88.20
162.60,58.70,32.10,29.80,27.20,43.90,2.40,0.00,88.20
162.70,58.80,32.20,29.80,27.20,43.70,1.90,0.00,88.20
162.80,58.80,32.20,29.80,27.20,43.70,1.90,0.00,88.20
162.90,58.70,32.10,29.70,27.20,44.20,2.00,0.00,88.50
163.00,58.90,32.20,29.80,27.30,43.70,2.40,0.00,88.50
163.10,58.90,32.20,29.80,27.30,43.70,1.70,0.00,88.50
163.20,58.70,32.20,29.80,27.30,44.20,2.20,0.00,88.50
163.30,58.90,32.10,29.80,27.30,43.60,2.40,0.00,88.50
163.40,58.90,32.10,29.80,27.30,44.00,2.40,0.00,88.50
163.50,58.60,32.10,29.80,27.10,44.00,2.40,0.00,88.50
163.60,58.90,32.10,29.90,27.30,43.90,2.20,0.00,88.50
163.70,58.90,32.10,29.90,27.30,43.40,2.50,0.00,88.50
163.80,58.90,32.10,29.80,27.20,43.90,2.00,0.00,88.50
163.90,58.80,32.10,29.90,27.20,44.20,2.20,0.00,88.80
164.00,58.80,32.10,29.90,27.20,44.20,2.50,0.00,88.80
164.10,59.00,32.20,29.80,27.30,43.60,2.20,0.00,88.80
164.20,59.10,32.20,29.80,27.20,44.00,2.40,0.00,88.80
164.30,59.10,32.20,29.80,27.20,43.40,2.20,0.00,88.80
164.40,59.10,32.10,29.80,27.10,43.70,2.00,0.00,88.80
164.50,59.10,32.10,29.80,27.10,43.70,2.00,0.00,88.80
164.60,59.20,32.20,29.80,27.30,43.70,2.40,0.00,88.80
164.70,59.30,32.40,30.00,27.30,43.70,2.50,0.00,88.80
164.80,59.30,32.40,30.00,27.30,43.70,2.50,0.00,88.80
164.90,59.20,32.20,29.90,27.40,44.20,2.20,0.00,89.00
165.00,59.00,32.20,29.90,27.30,44.40,2.20,0.00,89.00
165.10,59.00,32.20,29.90,27.30,43.90,2.40,0.00,89.00
165.20,59.10,32.20,29.90,27.40,43.90,2.40,0.00,89.00
165.30,59.20,32.20,29.90,27.40,44.20,2.50,0.00,89.00
165.40,59.20,32.20,29.90,27.40,43.90,2.50,0.00,89.00
165.50,59.10,32.20,29.90,27.40,43.90,2.50,0.00,89.00
165.60,59.00,32.20,30.00,27.40,44.20,1.70,0.00,89.00
165.70,59.00,32.20,30.00,27.40,43.70,2.40,0.00,89.00
165.80,59.00,32.00,29.80,27.30,43.40,2.20,0.00,89.00
165.90,58.90,32.20,29.80,27.30,44.00,2.20,0.00,89.30
166.00,58.90,32.20,29.80,27.30,43.70,2.40,0.00,89.30
166.10,58.80,32.20,29.80,27.30,43.90,2.00,0.00,89.30
166.20,58.80,32.20,29.80,27.30,43.70,2.40,0.00,89.30
166.30,59.00,32.20,29.90,27.30,43.30,2.20,0.00,89.30
166.40,59.20,32.20,29.90,27.30,43.30,2.20,0.00,89.30
166.50,59.20,32.20,29.90,27.30,44.00,2.40,0.00,89.30
166.60,59.10,32.10,29.80,27.30,43.40,2.20,0.00,89.30
166.70,59.10,32.10,29.90,27.20,43.70,2.50,0.00,89.30
166.80,59.10,32.10,29.90,27.20,44.20,2.20,0.00,89.30
166.90,59.00,32.10,29.80,27.30,44.20,2.20,0.00,89.50
167.00,59.30,32.10,29.90,27.40,44.40,2.40,0.00,89.50
167.10,59.30,32.10,29.90,27.30,43.70,2.00,0.00,89.50
167.20,59.30,32.10,29.90,27.30,43.90,2.40,0.00,89.50
167.30,59.20,32.20,29.90,27.20,44.20,2.00,0.00,89.50
167.40,59.20,32.20,29.90,27.20,44.20,2.00,0.00,89.50
167.50,59.10,32.20,29.80,27.30,43.70,2.40,0.00,89.50
167.60,59.10,32.20,29.90,27.30,43.60,2.00,0.00,89.50
167.70,59.10,32.20,29.90,27.30,43.70,2.20,0.00,89.50
167.80,59.20,32.20,29.90,27.40,44.00,1.70,0.00,89.50
167.90,59.30,32.20,29.80,27.20,43.90,2.00,0.00,89.70
168.00,59.30,32.20,29.80,27.20,43.70,2.20,0.00,89.70
168.10,59.40,32.20,29.80,27.20,44.20,3.40,0.00,89.70
168.20,59.30,32.20,29.90,27.20,44.20,1.00,0.00,89.70
168.30,59.30,32.20,29.90,27.20,44.20,1.00,0.00,89.70
168.40,59.30,32.40,30.00,27.50,44.20,2.70,0.00,89.70
168.50,59.30,32.10,29.80,27.40,43.90,2.00,0.00,89.70
168.60,59.30,32.10,29.80,27.40,44.20,2.00,0.00,89.70
168.70,59.20,32.00,29.80,27.20,44.00,2.70,0.00,89.70
168.80,59.30,32.10,29.80,27.20,43.90,2.20,0.00,89.70
168.90,59.30,32.10,29.80,27.20,44.00,2.00,0.00,89.90
169.00,59.00,32.00,29.80,27.20,43.70,2.40,0.00,89.90
169.10,59.00,32.00,29.80,27.20,44.20,2.40,0.00,89.90
169.20,59.40,32.20,29.90,27.30,43.90,2.20,0.00,89.90
169.30,59.50,32.10,29.90,27.30,43.90,2.20,0.00,89.90
169.40,59.50,32.10,29.90,27.30,42.40,2.40,0.00,89.90
169.50,59.40,32.10,29.80,27.20,44.00,2.70,0.00,89.90
169.60,59.30,32.20,29.80,27.30,43.70,2.70,0.00,89.90
169.70,59.30,32.20,29.80,27.30,42.40,2.40,0.00,89.90
169.80,59.40,32.10,29.90,27.20,43.00,2.70,0.00,89.90
169.90,59.60,32.10,29.80,27.30,43.90,1.90,0.00,90.10
170.00,59.60,32.10,29.80,27.30,44.40,2.50,0.00,90.10
170.10,59.70,32.10,29.90,27.20,43.90,2.50,0.00,90.10
170.20,59.50,32.10,30.00,27.40,43.90,2.40,0.00,90.10
170.30,59.50,32.10,30.00,27.40,44.20,2.70,0.00,90.10
170.40,59.50,32.30,29.90,27.40,43.90,2.20,0.00,90.10
170.50,59.30,32.10,29.80,27.20,43.70,2.70,0.00,90.10
170.60,59.30,32.10,29.80,27.20,44.20,2.70,0.00,90.10
170.70,59.60,32.20,29.90,27.30,43.90,2.20,0.00,90.10
